epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
155,11947.3,1.05285,1.27027,1.34083,0.77749,0.67384,0.76624,0.55661,1.01492,0.96923,1.27704,0.0069508,0.0069508,0.0069508
156,12024.2,1.04116,1.26151,1.33649,0.77455,0.67572,0.76626,0.55681,1.01416,0.96808,1.27626,0.006931,0.006931,0.006931
157,12101.3,1.04151,1.25815,1.33488,0.77315,0.67811,0.76716,0.55767,1.01345,0.967,1.27541,0.0069112,0.0069112,0.0069112
158,12178.3,1.05261,1.26261,1.33846,0.77299,0.67782,0.76726,0.55837,1.0127,0.96583,1.27465,0.0068914,0.0068914,0.0068914
159,12255.3,1.04823,1.25751,1.33695,0.78665,0.66974,0.76771,0.5588,1.01203,0.96474,1.27383,0.0068716,0.0068716,0.0068716
160,12332.3,1.04211,1.24786,1.33471,0.78719,0.66834,0.76788,0.55919,1.01153,0.96368,1.2732,0.0068518,0.0068518,0.0068518
161,12409.4,1.05594,1.25179,1.34023,0.78529,0.67073,0.76823,0.55963,1.01075,0.96239,1.27247,0.006832,0.006832,0.006832
162,12486.3,1.05069,1.26118,1.33879,0.78175,0.67411,0.76882,0.56017,1.00995,0.96097,1.27155,0.0068122,0.0068122,0.0068122
163,12563.5,1.05373,1.25669,1.3373,0.78007,0.67678,0.76919,0.56068,1.00921,0.95951,1.27089,0.0067924,0.0067924,0.0067924
164,12640.5,1.03975,1.24114,1.33367,0.78119,0.67739,0.76964,0.56109,1.00854,0.95878,1.2701,0.0067726,0.0067726,0.0067726
165,12717.6,1.04368,1.24453,1.33132,0.78141,0.67892,0.77046,0.56171,1.00818,0.95744,1.26947,0.0067528,0.0067528,0.0067528
166,12794.5,1.03982,1.25154,1.33473,0.77925,0.68078,0.77055,0.56187,1.00759,0.95642,1.26881,0.006733,0.006733,0.006733
167,12871.7,1.03894,1.24499,1.32692,0.78189,0.68011,0.77126,0.56222,1.00699,0.95537,1.26805,0.0067132,0.0067132,0.0067132
168,12948.6,1.03817,1.24212,1.33392,0.77878,0.68291,0.77155,0.5626,1.00616,0.95392,1.2672,0.0066934,0.0066934,0.0066934
169,13025.7,1.04502,1.24367,1.33199,0.77923,0.68374,0.772,0.5633,1.00546,0.95249,1.26658,0.0066736,0.0066736,0.0066736
170,13102.6,1.04086,1.23394,1.32896,0.77888,0.68497,0.7725,0.56356,1.00488,0.95132,1.26592,0.0066538,0.0066538,0.0066538
171,13179.6,1.03428,1.23976,1.32494,0.77744,0.687,0.77351,0.56418,1.00434,0.94999,1.26527,0.006634,0.006634,0.006634
172,13256.6,1.03934,1.23611,1.33036,0.77778,0.68752,0.77384,0.56467,1.00374,0.9488,1.26461,0.0066142,0.0066142,0.0066142
173,13333.6,1.03649,1.23452,1.32724,0.77834,0.68989,0.77435,0.56539,1.00284,0.94725,1.26374,0.0065944,0.0065944,0.0065944
174,13410.6,1.03468,1.23939,1.33134,0.77892,0.68995,0.77464,0.56595,1.00219,0.94594,1.26312,0.0065746,0.0065746,0.0065746
175,13487.7,1.03416,1.22725,1.32203,0.78125,0.6892,0.77533,0.56607,1.00148,0.94465,1.26244,0.0065548,0.0065548,0.0065548
176,13564.8,1.03707,1.22619,1.32513,0.78112,0.68963,0.77589,0.56646,1.00093,0.94349,1.26187,0.006535,0.006535,0.006535
